Trig_date,District,Chiefdom,Section,Name_of_community,Male_child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2/12/2015,Pujehun,Parvu,Jabama,Kpaka,28,50,78,36,59,95,2,4,4,0,0,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2015,Pujehun,Soro Gbema,Gbaama,Kanga,38,82,120,48,88,136,2,4,1,0,1,2,NA,2,0,2,0,2,0,2,0,1,0,2,0,1,0,2,0,0,0,0,0
2/12/2015,Pujehun,Kpaka,Parvu,Jabama,78,100,178,55,67,122,2,3,1,0,2,2,NA,11,5,11,4,6,2,7,3,0,1,2,0,0,1,2,0,0,0,0,0
2/13/2015,Pujehun,Gbaama,Gbaama,Sorogbeima,38,82,120,48,88,136,2,4,4,0,1,4,NA,2,0,2,0,2,0,2,0,1,0,2,0,1,0,2,0,0,0,0,0
2/13/2015,Pujehun,Parvu,Tumuhun,Kpaka,78,100,178,55,67,122,2,3,4,0,2,4,NA,11,5,11,4,6,2,7,3,0,1,2,0,0,1,2,0,0,0,0,0
2/13/2015,Pujehun,Soro Gbema,Gbaama,Gbaama,12,17,29,19,40,59,2,1,1,1,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2015,Pujehun,Kpaka,Parvu,Tumuhun,22,56,78,24,48,72,2,3,1,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Bagbo,Tisssana,Momajoe,NA,NA,59,NA,NA,35,4,1,2,0,1,1,16,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Bagbo,Tisssana,Maniwa,NA,NA,29,NA,NA,26,2,1,2,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Bagbo,Tisssana,Folla,NA,NA,20,NA,NA,20,2,1,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Bagbo,Tisssana,Mokebay ,NA,NA,15,NA,NA,14,1,1,2,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Bagbo,Vargellu,Madina,NA,NA,15,NA,NA,14,2,1,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Valunia,Vargellu,Mandu,NA,NA,26,NA,NA,20,2,2,1,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2014,Bo,Valunia,Vargellu,Yambama,NA,NA,25,NA,NA,15,1,2,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Valunia,Vargellu,Kundorma Oldtown,NA,NA,26,NA,NA,20,1,1,2,0,2,0,12,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0
12/9/2014,Bo,Valunia,Ngovo,Kpawabu,NA,NA,53,NA,NA,22,4,3,3,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Valunia,Ngovo,Njala,NA,NA,17,NA,NA,13,1,1,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Valunia,Ngovo,Ngorbu,NA,NA,15,NA,NA,20,1,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Valunia,Ngovo,Balihun,NA,NA,15,NA,NA,14,1,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Valunia,Delenga,Baomahun,NA,NA,25,NA,NA,37,3,2,2,1,2,1,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12/10/2014,Bo,Valunia,Delenga,Sembeki,NA,NA,20,NA,NA,13,3,1,2,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Valunia,Delenga,Bumpe,NA,NA,60,NA,NA,58,4,1,2,3,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Valunia,Delenga,Pujehun,NA,NA,35,NA,NA,28,1,2,2,1,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Valunia,Yarlenga,Kenema Blango,NA,NA,40,NA,NA,30,3,2,4,0,2,1,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Valunia,Yarlenga,Ngolahun Njabaty,NA,NA,67,NA,NA,55,4,1,2,0,2,2,13,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Valunia,Yarlenga,Kortumahun,NA,NA,40,NA,NA,25,3,2,2,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Valunia,Yarlenga,Saylu,NA,NA,40,NA,NA,50,2,2,2,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Valunia,Sei,Njalihun,NA,NA,45,NA,NA,36,3,3,4,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Valunia,Sei,Moselleh,NA,NA,56,NA,NA,47,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Valunia,Sei,Nyahun,NA,NA,62,NA,NA,48,1,1,3,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Valunia,Sei,Benduma,NA,NA,64,NA,NA,38,1,1,2,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2014,Bo,Valunia,Lunia,Monghere,NA,NA,70,NA,NA,50,4,2,4,3,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2014,Bo,Valunia,Lunia,Lamabu,NA,NA,60,NA,NA,40,3,2,2,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2014,Bo,Valunia,Lunia,Kpetema,NA,NA,40,NA,NA,51,2,2,2,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Valunia,Lunia,Kpasama,NA,NA,80,NA,NA,32,2,2,2,2,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Valunia,Kendebo,Sengima,NA,NA,44,NA,NA,43,2,1,2,1,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Valunia,Kendebo,Nyandahun,NA,NA,15,NA,NA,12,2,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Valunia,Kendebo,Njaluahun,NA,NA,14,NA,NA,14,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
12/12/2014,Bo,Valunia,Kendebo,Masayo,NA,NA,32,NA,NA,40,2,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Baoma,Upper Patalo,Kponima,NA,NA,30,NA,NA,25,3,1,2,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Baoma,Upper Patalo,Jombohun,NA,NA,61,NA,NA,60,4,1,2,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Baoma,Upper Patalo,Gbahun,NA,NA,15,NA,NA,22,2,1,1,0,1,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12/12/2014,Bo,Baoma,Upper Patalo,Gbahama,NA,NA,31,NA,NA,31,3,2,3,0,1,3,10,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
12/12/2014,Bo,Baoma,Njeima,Ngelahun,NA,NA,40,NA,NA,22,2,1,2,1,1,2,13,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0
12/9/2014,Bo,Baoma,Njeima,Gendema,NA,NA,47,NA,NA,30,2,1,2,2,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
12/12/2014,Bo,Baoma,Njeima,Foindu,NA,NA,32,NA,NA,20,1,1,2,2,1,1,13,0,9,9,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Baoma,Njeima,Niama,NA,NA,50,NA,NA,33,2,1,2,1,1,1,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
12/9/2014,Bo,Baoma,Fally,Baoma Station,NA,NA,58,NA,NA,21,2,1,3,1,1,3,10,0,0,1,1,0,NA,1,1,1,1,2,1,1,1,2,1,0,0,0,0
12/10/2014,Bo,Baoma,Fally,Baoma Old Town,NA,NA,72,NA,NA,40,3,2,4,1,2,1,13,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,2,0,0,0,0
12/11/2014,Bo,Baoma,Fally,Waiima,NA,NA,38,NA,NA,18,1,1,2,0,1,1,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
12/12/2014,Bo,Baoma,Fally,Gbandi,NA,NA,38,NA,NA,26,4,1,2,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Baoma,Kemaya,Kpumbu,NA,NA,32,NA,NA,25,2,2,2,0,1,2,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Baoma,Kemaya,Kortumahun,NA,NA,38,NA,NA,29,4,2,4,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Baoma,Kemaya,Njaluahun,NA,NA,30,NA,NA,22,1,2,3,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Baoma,Kemaya,Manowa,NA,NA,30,NA,NA,26,2,2,1,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12/9/2014,Bo,Baoma,Bambawo,Gerihun,NA,NA,56,NA,NA,47,3,3,4,2,5,2,14,1,1,1,3,1,1,1,3,2,2,0,4,2,2,0,4,0,0,0,0
12/10/2014,Bo,Baoma,Bambawo,Gollu,NA,NA,32,NA,NA,35,3,2,2,0,2,1,11,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0
12/11/2014,Bo,Baoma,Bambawo,Palima 2,NA,NA,15,NA,NA,18,3,2,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Baoma,Bambawo,Konia,NA,NA,53,NA,NA,69,3,4,5,1,3,1,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
12/9/2014,Bo,Baoma,Lower Pataloo,Nolobogoma,NA,NA,29,NA,NA,25,2,3,4,0,1,1,13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12/10/2014,Bo,Baoma,Pataioo,Mbudorbu,NA,NA,70,NA,NA,43,2,1,2,0,2,2,13,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
12/11/2014,Bo,Baoma,Lower Pataloo,Kormende,NA,NA,25,NA,NA,20,2,1,2,0,2,2,15,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
12/12/2014,Bo,Baoma,Lower Pataloo,Yambama,NA,NA,40,NA,NA,20,2,1,2,0,1,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
12/9/2014,Bo,Baoma,Mawojeh,Pelewahun Ngiebu,NA,NA,67,NA,NA,45,1,2,4,0,2,3,13,0,0,0,0,0,0,0,0,0,1,2,2,0,1,2,2,0,0,0,0
12/10/2014,Bo,Baoma,Mawojeh,Taninahun,NA,NA,49,NA,NA,38,1,2,4,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Baoma,Mawojeh,Gbinima,NA,NA,36,NA,NA,24,2,2,2,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Baoma,Sonnah,Farbu,NA,NA,69,NA,NA,47,3,2,2,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Baoma,Sonnah,Kortumahun,NA,NA,44,NA,NA,58,2,1,2,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Baoma,Sonnah,Guallu,NA,NA,39,NA,NA,47,2,2,3,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Baoma,Sonnah,Gangama,NA,NA,30,NA,NA,50,1,1,2,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Kakua,Nyawa,Bumbeh,NA,NA,39,NA,NA,40,3,1,2,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12/10/2014,Bo,Kakua,Nyawa,Kigbia,NA,NA,45,NA,NA,48,4,1,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Kakua,Nyawa,Njagbema,NA,NA,42,NA,NA,35,3,1,3,0,1,0,12,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
12/12/2014,Bo,Kakua,Nyawa,Saguehun,NA,NA,45,NA,NA,30,2,1,2,0,2,0,15,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
12/9/2014,Bo,Kakua,Nyalay,Nyandahun,NA,NA,51,NA,NA,34,2,2,2,0,2,0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Kakua,Nyalay,Jandama 2,NA,NA,49,NA,NA,29,2,2,3,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Kakua,Nyalay,Jandama 1,NA,NA,25,NA,NA,22,1,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Kakua,Nyalay,Kpetema,NA,NA,49,NA,NA,24,2,2,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12/9/2014,Bo,Kakua,Kpandubu,Manguama,NA,NA,47,NA,NA,65,3,2,2,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Kakua,Kpandubu,Mokassi,NA,NA,52,NA,NA,50,1,1,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Kakua,Kpandubu,Kpatema,NA,NA,47,NA,NA,60,3,3,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Kakua,Kpandubu,Bateima,NA,NA,17,NA,NA,20,2,2,4,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Kakua,Sindeh,Magbema,NA,NA,20,NA,NA,18,2,2,2,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Kakua,Sindeh,Baoma Loncrebu,NA,NA,38,NA,NA,45,3,2,4,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Kakua,Sindeh,Wojema,NA,NA,23,NA,NA,24,2,2,2,1,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Kakua,Sindeh,Torkpombu,NA,NA,35,NA,NA,22,3,2,2,0,2,2,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Kakua,Korjeh,Kalia,NA,NA,20,NA,NA,21,3,4,2,3,1,2,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Kakua,Korjeh,Peyelia,NA,NA,23,NA,NA,15,2,2,2,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Kakua,Korjeh,Fallu,NA,NA,19,NA,NA,36,3,2,3,2,1,2,14,1,0,2,2,1,0,2,2,1,0,0,1,1,0,0,1,0,0,0,0
12/12/2014,Bo,Kakua,Korjeh,Misila,NA,NA,19,NA,NA,14,2,1,1,1,1,0,11,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2014,Bo,Kakua,Nguabu,Fulawahun,NA,NA,15,NA,NA,14,3,2,2,1,2,1,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0
12/10/2014,Bo,Kakua,Nguabu,Walihun,NA,NA,15,NA,NA,25,2,2,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Kakua,Nguabu,Vaama,NA,NA,13,NA,NA,12,2,1,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12/12/2014,Bo,Kakua,Nguabu,Baoma,NA,NA,18,NA,NA,23,3,1,2,0,2,2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
12/9/2014,Bo,Kakua,Sewa,Damdabu,NA,NA,25,NA,NA,35,2,1,1,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Kakua,Sewa,Geima,NA,NA,16,NA,NA,12,3,4,2,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Kakua,Sewa,Kanga,NA,NA,21,NA,NA,15,2,2,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Kakua,Sewa,Kpokoya,NA,NA,20,NA,NA,30,2,1,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Kakua,Samamie,Kabbie Town,NA,NA,15,NA,NA,13,2,1,1,0,1,1,12,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,1,0,0,0,0
12/10/2014,Bo,Kakua,Samamie,Mainhun,NA,NA,15,NA,NA,12,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Kakua,Samamie,Simbeckehun,NA,NA,14,NA,NA,12,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Kakua,Samamie,Gbanja Town,NA,NA,23,NA,NA,17,1,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12/9/2014,Bo,Wonde,Upper Kargoi,Gboyama,NA,NA,60,NA,NA,49,3,2,2,1,2,1,13,12,12,11,11,9,8,5,7,0,1,0,1,0,1,0,1,0,0,0,0
12/10/2014,Bo,Wonde,Upper Kargoi,Njala,NA,NA,22,NA,NA,28,2,1,1,0,1,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Wonde,Upper Kargoi,Dai 1,NA,NA,40,NA,NA,34,2,2,2,2,2,2,13,4,2,2,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Wonde,Upper Kargoi,Dai 2,NA,NA,42,NA,NA,31,2,1,1,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Wonde,Manyeh,Fanima,NA,NA,56,NA,NA,47,3,3,3,0,2,2,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
12/10/2014,Bo,Wonde,Manyeh,Tolobu,NA,NA,15,NA,NA,22,1,1,2,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Wonde,Manyeh,Layiahun,NA,NA,81,NA,NA,48,2,1,2,0,2,2,13,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
12/12/2014,Bo,Wonde,Manyeh,Malema,NA,NA,30,NA,NA,28,2,1,2,0,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Wonde,Central,Kpuawala,NA,NA,65,NA,NA,50,2,2,2,0,1,2,14,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12/10/2014,Bo,Wonde,Central,Kambawama,NA,NA,39,NA,NA,39,3,1,3,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Wonde,Central,Mendama,NA,NA,25,NA,NA,20,1,2,1,0,1,0,13,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
12/12/2014,Bo,Wonde,Central,Levuma,NA,NA,23,NA,NA,19,1,1,1,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Wonde,Lower Kargo,Yanihun,NA,NA,26,NA,NA,29,1,2,3,0,1,1,14,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12/10/2014,Bo,Wonde,Lower Kargo,Gawula,NA,NA,29,NA,NA,35,2,1,2,0,2,0,13,0,0,1,2,0,0,1,2,1,0,1,1,0,0,1,1,1,0,0,0
12/11/2014,Bo,Wonde,Lower Kargo,Bathurst,NA,NA,43,NA,NA,49,2,1,2,0,1,1,13,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
12/12/2014,Bo,Wonde,Lower Kargo,Kpayama,NA,NA,31,NA,NA,24,2,1,2,0,1,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12/9/2014,Bo,Jaiama Bongor,Upper Niawa,Juhun,NA,NA,80,NA,NA,47,3,3,2,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Jaiama Bongor,Upper Niawa,Nyayiama,NA,NA,35,NA,NA,40,3,2,3,NA,2,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12/11/2014,Bo,Jaiama Bongor,Upper Niawa,Ngolehun,NA,NA,15,NA,NA,14,2,1,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Jaiama Bongor,Upper Niawa,Manowo,NA,NA,14,NA,NA,15,2,1,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Jaiama Bongor,Lower Niawa,Mano,NA,NA,42,NA,NA,27,1,2,3,0,2,1,13,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
12/10/2014,Bo,Jaiama Bongor,Lower Niawa,Follu,NA,NA,36,NA,NA,37,1,1,2,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Jaiama Bongor,Lower Niawa,Meyama,NA,NA,22,NA,NA,37,1,1,2,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Jaiama Bongor,Lower Niawa,Baaka,NA,NA,15,NA,NA,15,1,1,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Jaiama Bongor,Nekpondo,Lowuma,NA,NA,30,NA,NA,17,2,1,2,0,1,1,17,0,0,2,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,1
12/10/2014,Bo,Jaiama Bongor,Nekpondo,Gogbebu,NA,NA,17,NA,NA,15,1,1,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Jaiama Bongor,Nekpondo,Madina,NA,NA,15,NA,NA,12,1,2,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2014,Bo,Jaiama Bongor,Nekpondo,Yabiama,NA,NA,17,NA,NA,12,1,1,2,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0
12/9/2014,Bo,Jaiama Bongor,Upper Baimba,Bawomahun New Site,NA,NA,43,NA,NA,54,2,2,3,0,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Jaiama Bongor,Upper Baimba,Kpoyama,NA,NA,15,NA,NA,12,2,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2014,Bo,Jaiama Bongor,Upper Baimba,Sulehun,NA,NA,30,NA,NA,27,2,1,1,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12/12/2014,Bo,Jaiama Bongor,Upper Baimba,Faama,NA,NA,14,NA,NA,14,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2014,Bo,Jaiama Bongor,Lower Baimba,Bendu,NA,NA,30,NA,NA,45,2,2,2,0,2,0,12,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
12/10/2014,Bo,Jaiama Bongor,Lower Baimba,Kandor,NA,NA,50,NA,NA,70,2,2,2,0,2,0,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
12/12/2014,Bo,Jaiama Bongor,Lower Baimba,Kpakuma,NA,NA,50,NA,NA,47,2,4,4,0,2,0,13,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1,1,0,0,0,0
12/9/2014,Bo,Jaiama Bongor,Lower Baimba,Buma,NA,NA,30,NA,NA,50,2,1,2,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2014,Bo,Jaiama Bongor,Upper Kama,Ndombu,NA,NA,62,NA,NA,47,3,1,2,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
